date,code,name,turnover_ratio,pe,pb,average_price,money_ratio,circulating_market_cap,average_circulating_market_cap,dividend_ratio
2019-10-18,801210,休闲服务,0.5909,33.83,3.79,13.63,0.34,334879414800.0,10147861100.0,0.68
2019-10-18,801770,通信,1.6353,37.42,2.66,18.9,3.86,799650715100.0,7917333800.0,0.47
2019-10-18,801150,医药生物,1.1542,36.57,3.48,22.18,9.24,3312267756500.0,11040892500.0,0.7
2019-10-21,801740,国防军工,0.7797,55.2,2.36,17.09,1.75,721307504100.0,10928901600.0,0.33
2019-10-21,801020,采掘,0.1948,12.9,1.13,6.75,0.89,1916302820400.0,29034891200.0,2.24
2019-10-21,801110,家用电器,0.7921,16.02,3.2,13.82,1.52,1140452457900.0,19662973400.0,2.53
2019-10-21,801200,商业贸易,0.7522,17.6,1.44,8.54,1.39,603411318000.0,6285534600.0,1.46
2019-10-21,801160,公用事业,0.4877,19.55,1.47,7.61,2.33,1741720510700.0,10954217000.0,1.9
2019-10-21,801010,农林牧渔,1.9555,39.74,3.82,12.87,5.28,860203440500.0,10240517100.0,1.15
2019-10-21,801120,食品饮料,1.3525,32.56,6.5,36.46,5.05,3466003029500.0,36484242400.0,1.37
2019-10-21,801230,综合,0.6955,27.68,1.66,7.65,0.37,147016091500.0,4455033100.0,0.35
2019-10-21,801750,计算机,2.2315,54.71,3.66,19.64,9.67,1626178656300.0,7780759100.0,0.38
2019-10-21,801050,有色金属,0.6412,35.07,1.9,10.14,2.7,1085665013200.0,9607655000.0,0.79
2019-10-21,801890,机械设备,0.8695,25.81,1.99,13.37,4.47,1467552805300.0,4433694300.0,1.01
2019-10-21,801170,交通运输,0.4209,17.48,1.46,9.44,2.36,1572206273400.0,13553502400.0,1.67
2019-10-21,801710,建筑材料,0.7927,11.36,1.69,9.81,1.19,555634258700.0,8293048600.0,2.48
2019-10-21,801130,纺织服装,0.8091,23.34,1.78,9.36,0.82,312523770100.0,3765346600.0,1.79
2019-10-21,801180,房地产,0.6073,9.42,1.34,6.84,3.44,1991242059300.0,15200321100.0,2.98
2019-10-21,801760,传媒,1.6804,35.96,2.17,13.49,5.19,1148230337800.0,6917050200.0,0.81
2019-10-21,801040,钢铁,0.2863,7.08,0.89,5.07,0.42,525122886600.0,16939448000.0,4.47
2019-10-21,801780,银行,0.1475,7.01,0.83,9.11,3.69,6768071895900.0,205093087800.0,3.5
2019-10-21,801880,汽车,0.7486,17.04,1.47,11.19,2.41,1307478186500.0,7601617400.0,2.26
2019-10-21,801140,轻工制造,1.2101,22.14,1.66,13.08,1.88,528653638100.0,4130106500.0,1.12
2019-10-21,801720,建筑装饰,0.4203,9.72,0.99,9.25,1.61,1173922798100.0,9316847600.0,1.88
2019-10-21,801080,电子,1.6077,36.67,3.03,23.27,12.3,2422395545000.0,10135546200.0,0.68
2019-10-21,801790,非银金融,0.6339,16.53,1.89,12.26,6.65,3991481221800.0,50525078800.0,1.54
2019-10-21,801030,化工,0.6673,18.8,1.77,12.55,5.54,2273000030400.0,6805389300.0,1.81
2019-10-21,801730,电气设备,0.8582,30.91,2.04,10.22,3.09,1254292727700.0,6532774600.0,0.85
2019-10-21,801210,休闲服务,0.5056,33.73,3.78,13.61,0.34,333589165300.0,10108762600.0,0.68
2019-10-21,801770,通信,1.5129,37.13,2.63,18.71,3.46,794666806100.0,7867988200.0,0.48
2019-10-21,801150,医药生物,1.0567,36.12,3.43,21.79,10.17,3269268848600.0,10897562800.0,0.71
2019-10-22,801740,国防军工,0.6067,55.42,2.37,17.21,1.47,723908666200.0,10968313100.0,0.32
2019-10-22,801020,采掘,0.1588,12.91,1.13,6.78,0.8,1917370490300.0,29051068000.0,2.23
2019-10-22,801110,家用电器,0.8263,16.17,3.23,14.02,1.69,1152071526700.0,19863302200.0,2.51
2019-10-22,801200,商业贸易,0.749,17.65,1.45,8.63,1.47,607978713100.0,6333111600.0,1.45
2019-10-22,801160,公用事业,0.4069,19.65,1.48,7.66,2.08,1750427778500.0,11008979700.0,1.89
2019-10-22,801010,农林牧渔,1.6915,39.92,3.82,12.91,4.39,863962305300.0,10285265500.0,1.15
2019-10-22,801120,食品饮料,1.1712,32.71,6.53,36.72,4.4,3483126063400.0,36664484900.0,1.36
2019-10-22,801230,综合,0.6821,27.8,1.66,7.67,0.35,147661235500.0,4474582900.0,0.35
2019-10-22,801750,计算机,2.529,55.94,3.74,20.18,11.67,1663757621900.0,7960562800.0,0.37
2019-10-22,801050,有色金属,0.5488,35.45,1.92,10.23,2.49,1098129999400.0,9717964600.0,0.78
2019-10-22,801890,机械设备,0.8341,26.04,2.01,13.53,4.55,1480604817600.0,4473126300.0,1.0
2019-10-22,801170,交通运输,0.3883,17.58,1.47,9.5,2.23,1581263971200.0,13631586000.0,1.66
2019-10-22,801710,建筑材料,0.814,11.39,1.69,9.9,1.22,556637976700.0,8308029500.0,2.47
2019-10-22,801130,纺织服装,0.929,23.57,1.8,9.46,0.97,315163136100.0,3797146200.0,1.78
2019-10-22,801180,房地产,0.5311,9.44,1.35,6.89,2.9,1996200488300.0,15238171700.0,2.98
2019-10-22,801760,传媒,1.659,36.3,2.18,13.73,5.54,1156671505000.0,6967900600.0,0.8
2019-10-22,801040,钢铁,0.2141,7.11,0.9,5.1,0.39,527359065800.0,17011582800.0,4.45
2019-10-22,801780,银行,0.1334,6.99,0.82,9.06,3.66,6760709771000.0,204869993100.0,3.51
2019-10-22,801880,汽车,0.612,17.14,1.48,11.51,2.24,1315329474700.0,7603060500.0,2.24
2019-10-22,801140,轻工制造,1.1773,22.48,1.68,13.3,2.04,537499457800.0,4199214500.0,1.1
2019-10-22,801720,建筑装饰,0.4218,9.77,0.99,9.38,1.7,1176439738600.0,9336823300.0,1.87
2019-10-22,801080,电子,1.8032,37.34,3.07,23.88,14.91,2468246082900.0,10327389500.0,0.66
2019-10-22,801790,非银金融,0.4977,16.6,1.89,12.31,5.3,4001893017000.0,50656873600.0,1.53
2019-10-22,801030,化工,0.6265,18.94,1.79,12.67,5.42,2287999766900.0,6850298700.0,1.8
2019-10-22,801730,电气设备,0.8235,31.21,2.05,10.32,3.18,1268027985300.0,6604312400.0,0.84
2019-10-22,801210,休闲服务,0.5079,33.8,3.79,13.71,0.37,334128498300.0,10125106000.0,0.68
2019-10-22,801770,通信,1.4003,37.53,2.66,19.14,3.57,801670649300.0,7937333200.0,0.47
2019-10-22,801150,医药生物,1.0157,36.67,3.49,22.13,8.99,3321563552400.0,11071878500.0,0.7
2019-10-23,801740,国防军工,0.6009,54.95,2.35,17.07,1.38,717912617600.0,10877463900.0,0.33
2019-10-23,801020,采掘,0.1488,12.83,1.12,6.73,0.74,1908001182500.0,28909108800.0,2.25
2019-10-23,801110,家用电器,0.7972,16.1,3.22,13.95,1.51,1146744088900.0,19771449800.0,2.52
2019-10-23,801200,商业贸易,0.7399,17.5,1.43,8.58,1.26,602701397400.0,6278139600.0,1.45
2019-10-23,801160,公用事业,0.4138,19.61,1.47,7.6,2.07,1748244927600.0,10995251100.0,1.9
2019-10-23,801010,农林牧渔,1.8915,40.14,3.76,13.01,4.73,869660150800.0,10353097000.0,1.14
2019-10-23,801120,食品饮料,1.2076,32.31,6.45,36.34,4.94,3443220938800.0,36244430900.0,1.38
2019-10-23,801230,综合,0.67,27.58,1.65,7.59,0.34,146440126600.0,4437579600.0,0.35
2019-10-23,801750,计算机,2.7198,55.42,3.7,19.99,12.14,1647798220800.0,7884202000.0,0.37
2019-10-23,801050,有色金属,0.5442,35.21,1.9,10.14,2.43,1090885515600.0,9653854100.0,0.79
2019-10-23,801890,机械设备,0.8235,25.78,1.98,13.41,4.36,1467084796100.0,4432280400.0,1.01
2019-10-23,801170,交通运输,0.3922,17.39,1.45,9.42,2.21,1563924392900.0,13482106800.0,1.68
2019-10-23,801710,建筑材料,0.9214,11.37,1.66,9.86,1.41,556203949500.0,8301551500.0,2.48
2019-10-23,801130,纺织服装,0.8522,23.41,1.79,9.41,0.92,313305829700.0,3774769000.0,1.79
2019-10-23,801180,房地产,0.5145,9.31,1.33,6.84,2.79,1971456668900.0,15049287500.0,3.02
2019-10-23,801760,传媒,1.9347,36.35,2.18,14.39,6.15,1156889363400.0,6927481200.0,0.8
2019-10-23,801040,钢铁,0.2117,7.05,0.89,5.06,0.4,522843588800.0,16865922200.0,4.54
2019-10-23,801780,银行,0.1335,6.98,0.82,9.05,3.11,6782122500000.0,205518863600.0,3.51
2019-10-23,801880,汽车,0.5806,17.03,1.47,11.42,2.05,1308402201100.0,7563018500.0,2.26
2019-10-23,801140,轻工制造,1.3149,22.44,1.67,13.33,2.19,536626650100.0,4192395700.0,1.1
2019-10-23,801720,建筑装饰,0.4581,9.74,0.99,9.39,1.74,1173260338100.0,9311590000.0,1.88
2019-10-23,801080,电子,1.8731,37.23,3.06,23.74,14.36,2461608849500.0,10299618600.0,0.66
2019-10-23,801790,非银金融,0.4778,16.46,1.88,12.23,4.79,3976264852900.0,50332466500.0,1.55
2019-10-23,801030,化工,0.6122,18.79,1.77,12.57,5.31,2273308492600.0,6806312900.0,1.76
2019-10-23,801730,电气设备,0.8365,31.13,2.05,10.3,3.19,1264074689100.0,6583722300.0,0.84
2019-10-23,801210,休闲服务,0.657,33.27,3.71,13.58,0.42,328869054200.0,9965728900.0,0.69
2019-10-23,801770,通信,1.4513,37.23,2.63,18.91,3.6,793958464200.0,7860974900.0,0.48
2019-10-23,801150,医药生物,1.2203,36.13,3.43,21.77,9.44,3273036094200.0,10910120300.0,0.71
2019-10-24,801740,国防军工,0.7697,55.01,2.36,17.06,1.72,721337331300.0,10929353500.0,0.33
2019-10-24,801020,采掘,0.1638,12.87,1.12,6.76,0.91,1915411251500.0,29021382600.0,2.24
2019-10-24,801110,家用电器,0.7274,16.03,3.2,13.91,1.49,1141121364000.0,19674506300.0,2.53
2019-10-24,801200,商业贸易,0.8144,17.39,1.42,8.6,1.5,598446950800.0,6233822400.0,1.47
2019-10-24,801160,公用事业,0.5043,19.68,1.47,7.69,2.57,1755406421800.0,11040292000.0,1.88
2019-10-24,801010,农林牧渔,2.0124,40.69,3.8,13.17,5.28,879170955400.0,10466320900.0,1.13
2019-10-24,801120,食品饮料,1.0848,31.89,6.35,35.9,5.44,3394962957200.0,35736452200.0,1.39
2019-10-24,801230,综合,0.6829,27.57,1.65,7.59,0.35,146373819100.0,4435570300.0,0.35
2019-10-24,801750,计算机,2.5445,55.15,3.68,19.88,11.38,1639612053500.0,7845033700.0,0.37
2019-10-24,801050,有色金属,0.6393,35.1,1.89,10.09,2.74,1086333953800.0,9613574800.0,0.79
2019-10-24,801890,机械设备,0.7944,25.71,1.97,13.38,4.15,1463305716100.0,4420863200.0,1.01
2019-10-24,801170,交通运输,0.3292,17.26,1.44,9.32,2.04,1556529906100.0,13418361300.0,1.69
2019-10-24,801710,建筑材料,0.8055,11.34,1.65,9.83,1.26,554713093400.0,8279299900.0,2.48
2019-10-24,801130,纺织服装,0.8743,23.29,1.77,9.37,0.92,311625247600.0,3754521100.0,1.8
2019-10-24,801180,房地产,0.4777,9.35,1.34,6.88,2.51,1982632750000.0,15134601100.0,3.0
2019-10-24,801760,传媒,1.9133,36.47,2.19,14.41,5.99,1159021099600.0,6940246100.0,0.8
2019-10-24,801040,钢铁,0.2144,7.08,0.89,5.12,0.39,525228787600.0,16942864100.0,4.52
2019-10-24,801780,银行,0.1883,7.06,0.83,9.18,4.73,6848359834600.0,207526055600.0,3.47
2019-10-24,801880,汽车,0.6273,17.06,1.47,11.49,2.29,1308715273800.0,7564828200.0,2.13
2019-10-24,801140,轻工制造,1.1407,22.32,1.67,13.25,2.03,534026938200.0,4172085500.0,1.11
2019-10-24,801720,建筑装饰,0.4227,9.73,0.99,9.35,1.63,1172032816700.0,9301847800.0,1.88
2019-10-24,801080,电子,1.5567,37.17,3.05,23.59,12.17,2455464322400.0,10273909300.0,0.67
2019-10-24,801790,非银金融,0.4995,16.52,1.88,12.32,5.1,3982680677500.0,50413679500.0,1.54
2019-10-24,801030,化工,0.5861,18.75,1.76,12.56,5.29,2266965929000.0,6787323100.0,1.77
2019-10-24,801730,电气设备,0.8182,31.11,2.05,10.31,3.35,1264135892200.0,6584041100.0,0.84
2019-10-24,801210,休闲服务,0.5961,32.55,3.63,13.48,0.69,321214037700.0,9733758700.0,0.71
2019-10-24,801770,通信,1.328,37.01,2.62,18.76,3.45,789630873800.0,7818127500.0,0.48
2019-10-24,801150,医药生物,1.0755,35.92,3.4,21.65,8.64,3251579614300.0,10838598700.0,0.72
2019-10-25,801740,国防军工,0.7685,55.24,2.36,17.15,1.63,724381805600.0,10975481900.0,0.33
2019-10-25,801020,采掘,0.2073,12.95,1.13,6.8,0.88,1919811275500.0,29088049600.0,2.3
2019-10-25,801110,家用电器,0.777,15.96,3.19,13.95,1.84,1138219525700.0,19624474600.0,2.55
2019-10-25,801200,商业贸易,0.8411,17.46,1.43,8.59,1.19,601120051500.0,6261667200.0,1.46
2019-10-25,801160,公用事业,0.5102,19.71,1.47,7.69,2.42,1757042074800.0,11050579100.0,1.88
2019-10-25,801010,农林牧渔,3.0269,42.4,3.94,13.63,7.6,916526385000.0,10911028400.0,1.08
2019-10-25,801120,食品饮料,1.0652,32.43,6.46,36.47,4.44,3457420850100.0,36393903700.0,1.37
2019-10-25,801230,综合,0.6905,27.79,1.66,7.62,0.31,147387245400.0,4466280200.0,0.35
2019-10-25,801750,计算机,2.5997,55.57,3.69,20.0,10.91,1649457163400.0,7892139500.0,0.37
2019-10-25,801050,有色金属,0.6691,35.36,1.9,10.14,2.51,1094333975000.0,9684371500.0,0.78
2019-10-25,801890,机械设备,0.8572,25.88,1.98,13.43,3.87,1473868680600.0,4452775500.0,1.0
2019-10-25,801170,交通运输,0.4097,17.35,1.45,9.41,2.08,1564195649800.0,13484445300.0,1.68
2019-10-25,801710,建筑材料,0.7904,11.39,1.64,9.87,1.14,556432574100.0,8304963800.0,2.47
2019-10-25,801130,纺织服装,1.2035,23.38,1.78,9.4,1.06,312815792000.0,3768865000.0,1.79
2019-10-25,801180,房地产,0.5554,9.42,1.34,6.93,2.7,1994360092900.0,15224122800.0,2.98
2019-10-25,801760,传媒,1.77,36.69,2.2,14.62,5.17,1166002237500.0,6982049300.0,0.79
2019-10-25,801040,钢铁,0.2841,7.11,0.9,5.14,0.4,527159176900.0,17005134700.0,4.5
2019-10-25,801780,银行,0.1423,7.05,0.83,9.17,3.11,6850615368600.0,207594405100.0,3.48
2019-10-25,801880,汽车,0.8141,17.22,1.49,11.55,2.55,1319592545400.0,7627702600.0,2.11
2019-10-25,801140,轻工制造,1.2045,22.64,1.69,13.33,1.81,540837332000.0,4225291700.0,1.14
2019-10-25,801720,建筑装饰,0.431,9.75,0.99,9.38,1.43,1175313906600.0,9327888100.0,1.87
2019-10-25,801080,电子,1.8047,37.84,3.1,23.93,12.95,2498040684400.0,10408502900.0,0.65
2019-10-25,801790,非银金融,0.6797,16.47,1.85,12.41,7.28,3986105281600.0,50457028900.0,1.55
2019-10-25,801030,化工,0.6457,18.86,1.76,12.64,5.12,2277263838800.0,6818155200.0,1.76
2019-10-25,801730,电气设备,0.8895,31.21,2.05,10.33,3.17,1271787636800.0,6623893900.0,0.84
2019-10-25,801210,休闲服务,0.5653,32.94,3.66,13.59,0.4,325635714800.0,9867748900.0,0.7
2019-10-25,801770,通信,1.3637,37.37,2.64,18.85,3.34,796887306900.0,7889973300.0,0.47
2019-10-25,801150,医药生物,1.1567,36.32,3.43,21.79,8.7,3292625378800.0,10975417900.0,0.71
2019-10-28,801740,国防军工,1.0321,55.92,2.4,17.4,1.67,736072533600.0,11152614100.0,0.32
2019-10-28,801020,采掘,0.242,13.01,1.13,6.84,0.83,1926516792900.0,29189648400.0,2.23
2019-10-28,801110,家用电器,1.003,15.98,3.2,14.03,1.38,1141062489400.0,19673491200.0,2.54
2019-10-28,801200,商业贸易,1.1978,17.71,1.45,8.69,1.39,609375246600.0,6347658800.0,1.44
2019-10-28,801160,公用事业,0.5688,19.82,1.48,7.75,1.99,1763384504300.0,11090468600.0,1.87
2019-10-28,801010,农林牧渔,2.6185,42.45,3.93,13.67,5.02,920641924400.0,10960022900.0,1.08
2019-10-28,801120,食品饮料,1.3762,32.77,6.5,36.95,4.15,3498901144800.0,36830538400.0,1.35
2019-10-28,801230,综合,1.1731,28.16,1.68,7.98,0.43,148790984300.0,4649718300.0,0.34
2019-10-28,801750,计算机,4.4504,58.91,3.91,21.04,15.08,1749445676700.0,8370553500.0,0.35
2019-10-28,801050,有色金属,0.8493,35.89,1.93,10.31,2.43,1110201677100.0,9824793600.0,0.77
2019-10-28,801890,机械设备,1.0677,26.12,2.01,13.63,3.88,1489094623600.0,4498775300.0,0.99
2019-10-28,801170,交通运输,0.5762,17.52,1.46,9.52,2.15,1580068140000.0,13621277100.0,1.66
2019-10-28,801710,建筑材料,0.9083,11.42,1.64,9.94,1.02,557719782300.0,8324175900.0,2.47
2019-10-28,801130,纺织服装,1.3156,23.64,1.8,9.49,0.95,315988779400.0,3807093700.0,1.77
2019-10-28,801180,房地产,0.7188,9.39,1.32,6.95,2.78,1987139453000.0,15169003500.0,2.99
2019-10-28,801760,传媒,2.473,37.68,2.26,15.04,6.05,1208735785700.0,7237938800.0,0.77
2019-10-28,801040,钢铁,0.3359,7.14,0.9,5.22,0.39,530886932000.0,17125384900.0,4.48
2019-10-28,801780,银行,0.1487,7.0,0.81,9.13,2.62,6805924868700.0,206240147500.0,3.5
2019-10-28,801880,汽车,0.9711,17.44,1.51,11.67,2.38,1339859484800.0,7744852500.0,2.09
2019-10-28,801140,轻工制造,1.6183,23.0,1.72,13.52,1.85,549915400300.0,4296214100.0,1.1
2019-10-28,801720,建筑装饰,0.5791,9.81,0.99,9.5,1.5,1181205448000.0,9300830300.0,1.89
2019-10-28,801080,电子,2.4091,38.68,3.16,24.4,13.42,2551676467100.0,10631985300.0,0.64
2019-10-28,801790,非银金融,0.8646,16.66,1.87,12.61,5.82,4040850813200.0,51150010300.0,1.53
2019-10-28,801030,化工,0.8272,19.08,1.77,12.79,4.81,2298537369500.0,6881848400.0,1.71
2019-10-28,801730,电气设备,1.1871,31.63,2.07,10.45,3.25,1290506622000.0,6721388700.0,0.83
2019-10-28,801210,休闲服务,0.8436,33.39,3.71,13.73,0.37,329886433900.0,9996558600.0,0.69
2019-10-28,801770,通信,2.5724,38.5,2.72,19.37,4.36,822738850600.0,8145929200.0,0.46
2019-10-28,801150,医药生物,1.4046,36.8,3.45,22.05,8.04,3338867069300.0,11129556900.0,0.7
2019-10-29,801740,国防军工,0.8043,55.03,2.36,17.06,1.26,724634560900.0,10979311500.0,0.32
2019-10-29,801020,采掘,0.2243,12.76,1.11,6.75,0.78,1914397515700.0,29006023000.0,2.26
2019-10-29,801110,家用电器,1.4076,16.22,3.24,13.91,2.32,1154563911000.0,19906274300.0,2.5
2019-10-29,801200,商业贸易,1.125,17.45,1.42,8.6,1.18,600676011500.0,6257041800.0,1.46
2019-10-29,801160,公用事业,0.7474,19.64,1.46,7.7,2.32,1750087065100.0,11006836900.0,1.88
2019-10-29,801010,农林牧渔,2.8017,43.07,3.98,13.82,5.3,933331973100.0,11111094900.0,1.06
2019-10-29,801120,食品饮料,1.4575,33.18,6.57,37.15,4.37,3539954605400.0,37262680100.0,1.34
2019-10-29,801230,综合,1.2706,28.06,1.66,8.68,0.49,148000322200.0,4484858200.0,0.35
2019-10-29,801750,计算机,6.4092,57.0,3.79,20.43,19.23,1701441012800.0,8140866100.0,0.36
2019-10-29,801050,有色金属,0.7165,35.27,1.89,10.1,2.11,1091351771100.0,9657980300.0,0.78
2019-10-29,801890,机械设备,1.0576,25.72,1.97,13.36,3.68,1470071353800.0,4441303200.0,1.0
2019-10-29,801170,交通运输,0.5197,17.24,1.43,9.38,2.04,1561349957300.0,13459913400.0,1.69
2019-10-29,801710,建筑材料,0.9355,11.27,1.61,9.77,1.05,549137778000.0,8196086200.0,2.5
2019-10-29,801130,纺织服装,1.2529,23.45,1.78,9.4,0.9,313746808900.0,3780082000.0,1.78
2019-10-29,801180,房地产,0.5736,9.3,1.3,6.87,2.06,1968911453400.0,15029858400.0,3.02
2019-10-29,801760,传媒,3.0341,37.15,2.23,14.85,6.74,1195386827900.0,7158005000.0,0.78
2019-10-29,801040,钢铁,0.2781,7.07,0.89,5.18,0.32,526344444000.0,16978853000.0,4.52
2019-10-29,801780,银行,0.1244,6.98,0.81,9.08,2.1,6802311990500.0,206130666400.0,3.49
2019-10-29,801880,汽车,0.8386,17.27,1.49,11.5,2.1,1328988476200.0,7682014300.0,2.11
2019-10-29,801140,轻工制造,1.6218,22.9,1.71,13.42,1.81,548594939000.0,4285898000.0,1.1
2019-10-29,801720,建筑装饰,0.5742,9.69,0.97,9.38,1.48,1167818120800.0,9195418300.0,1.91
2019-10-29,801080,电子,2.2686,37.86,3.08,23.73,12.51,2502603266300.0,10427513600.0,0.65
2019-10-29,801790,非银金融,0.6415,16.43,1.84,12.32,4.22,3980148839500.0,50381630900.0,1.55
2019-10-29,801030,化工,0.7734,18.86,1.75,12.58,4.35,2274301952500.0,6809287300.0,1.73
2019-10-29,801730,电气设备,1.1714,31.15,2.04,10.25,3.15,1272843893400.0,6629395300.0,0.84
2019-10-29,801210,休闲服务,0.6719,33.4,3.71,13.68,0.36,330082433700.0,10002498000.0,0.69
2019-10-29,801770,通信,2.3403,37.65,2.59,18.79,4.06,804915377800.0,7969459200.0,0.47
2019-10-29,801150,医药生物,1.3493,36.79,3.43,22.05,7.68,3339727931100.0,11132426400.0,0.7
2019-10-30,801740,国防军工,0.6938,54.3,2.31,16.83,1.26,715845915000.0,10846150200.0,0.33
2019-10-30,801020,采掘,0.243,12.67,1.1,6.66,0.89,1902487089400.0,28825562000.0,2.27
2019-10-30,801110,家用电器,1.1404,16.02,3.2,13.85,1.85,1142988315000.0,19706695100.0,2.53
2019-10-30,801200,商业贸易,0.9512,17.36,1.41,8.54,1.27,599183517800.0,6241495000.0,1.47
2019-10-30,801160,公用事业,0.6293,19.54,1.44,7.62,2.35,1743737470000.0,10966902300.0,1.89
2019-10-30,801010,农林牧渔,2.3802,43.07,3.98,13.76,4.98,935236420500.0,11133766900.0,1.06
2019-10-30,801120,食品饮料,1.3047,32.81,6.49,36.92,4.53,3515225379000.0,37002372400.0,1.35
2019-10-30,801230,综合,1.1558,27.6,1.64,8.61,0.48,145335994100.0,4404121000.0,0.35
2019-10-30,801750,计算机,4.8092,56.08,3.73,20.11,15.63,1675067800000.0,8014678500.0,0.36
2019-10-30,801050,有色金属,0.7679,34.68,1.84,9.92,2.22,1076612289600.0,9527542400.0,0.79
2019-10-30,801890,机械设备,1.0181,25.42,1.94,13.18,4.14,1452539443800.0,4388336700.0,1.02
2019-10-30,801170,交通运输,0.4769,17.18,1.41,9.32,2.3,1550800582200.0,13368970500.0,1.7
2019-10-30,801710,建筑材料,1.0235,11.22,1.6,9.67,1.28,545652175300.0,8144062300.0,2.51
2019-10-30,801130,纺织服装,1.1467,23.0,1.74,9.29,0.93,307148904100.0,3700589200.0,1.82
2019-10-30,801180,房地产,0.6099,9.22,1.29,6.8,2.46,1952129696700.0,14901753400.0,3.05
2019-10-30,801760,传媒,2.4873,36.8,2.2,14.83,6.0,1180257260500.0,7067408700.0,0.79
2019-10-30,801040,钢铁,0.3442,7.01,0.87,5.16,0.41,522177181100.0,16844425200.0,4.56
2019-10-30,801780,银行,0.1238,6.96,0.79,9.03,2.72,6793830827600.0,205873661400.0,3.5
2019-10-30,801880,汽车,0.8211,17.08,1.47,11.38,2.34,1315631413000.0,7604805900.0,2.13
2019-10-30,801140,轻工制造,1.7972,22.65,1.68,13.27,2.76,542664886200.0,4239569400.0,1.11
2019-10-30,801720,建筑装饰,0.5402,9.58,0.96,9.26,1.6,1152497110300.0,9074780400.0,1.93
2019-10-30,801080,电子,2.0201,37.88,3.07,23.94,13.58,2507531306300.0,10448047100.0,0.65
2019-10-30,801790,非银金融,0.5956,16.38,1.83,12.23,4.71,4008835228400.0,50744749700.0,1.55
2019-10-30,801030,化工,0.6938,18.67,1.73,12.46,4.61,2254189226800.0,6749069500.0,1.74
2019-10-30,801730,电气设备,0.9536,30.83,2.0,10.09,2.78,1259938967500.0,6562182100.0,0.85
2019-10-30,801210,休闲服务,0.7826,32.94,3.58,13.61,0.47,325190980000.0,9854272100.0,0.7
2019-10-30,801770,通信,1.7816,37.16,2.54,18.59,3.32,795736916400.0,7878583300.0,0.48
2019-10-30,801150,医药生物,1.1522,36.47,3.39,21.82,8.11,3309639659700.0,11032132200.0,0.7
2019-10-31,801740,国防军工,0.6999,53.99,2.3,16.65,1.3,712695358100.0,10798414500.0,0.33
2019-10-31,801020,采掘,0.279,12.6,1.08,6.63,1.07,1882875818500.0,28528421500.0,2.29
2019-10-31,801110,家用电器,1.254,16.29,3.08,13.8,2.63,1160122344400.0,20002109400.0,2.49
2019-10-31,801200,商业贸易,0.7882,17.22,1.38,8.47,1.14,594586151200.0,6193605700.0,1.48
2019-10-31,801160,公用事业,0.545,19.45,1.41,7.58,2.34,1740075015500.0,10943868000.0,1.9
2019-10-31,801010,农林牧渔,2.3849,41.92,3.86,13.4,5.29,910790731200.0,10842746800.0,1.09
2019-10-31,801120,食品饮料,1.3941,33.06,6.5,36.83,5.95,3524807009300.0,37103231700.0,1.34
2019-10-31,801230,综合,1.0923,27.52,1.64,8.6,0.62,144396986900.0,4375666300.0,0.35
2019-10-31,801750,计算机,3.8049,55.01,3.65,19.67,12.87,1644966009500.0,7870650800.0,0.37
2019-10-31,801050,有色金属,0.6823,34.5,1.84,9.85,2.08,1070424715000.0,9472785100.0,0.8
2019-10-31,801890,机械设备,0.9094,25.14,1.9,13.03,3.85,1439574589900.0,4349167900.0,1.03
2019-10-31,801170,交通运输,0.5003,17.07,1.39,9.24,2.38,1544396816700.0,13313765700.0,1.71
2019-10-31,801710,建筑材料,0.9866,11.14,1.59,9.58,1.23,541777035400.0,8086224400.0,2.53
2019-10-31,801130,纺织服装,1.0645,22.71,1.71,9.13,0.87,303629669200.0,3658188800.0,1.84
2019-10-31,801180,房地产,0.59,9.15,1.28,6.73,2.39,1938512928800.0,14797808600.0,3.07
2019-10-31,801760,传媒,2.0839,36.35,2.17,14.58,5.67,1165987635600.0,6981961900.0,0.8
2019-10-31,801040,钢铁,0.4129,6.91,0.86,5.1,0.45,515872431800.0,16641046200.0,4.62
2019-10-31,801780,银行,0.1309,6.92,0.77,8.96,2.71,6768652386900.0,205110678400.0,3.52
2019-10-31,801880,汽车,0.7335,16.9,1.44,11.29,2.24,1308087612500.0,7561200100.0,2.15
2019-10-31,801140,轻工制造,1.6148,22.18,1.64,13.09,2.43,536661849000.0,4192670700.0,1.13
2019-10-31,801720,建筑装饰,0.5063,9.5,0.94,9.19,1.54,1144362729100.0,9010730200.0,1.94
2019-10-31,801080,电子,2.0578,37.35,3.01,23.72,14.05,2474976323200.0,10312401300.0,0.66
2019-10-31,801790,非银金融,0.5656,16.37,1.81,12.17,4.89,4024536483900.0,50943499800.0,1.55
2019-10-31,801030,化工,0.6458,18.58,1.71,12.37,4.39,2241432332800.0,6710875200.0,1.75
2019-10-31,801730,电气设备,0.9213,30.62,1.98,9.98,2.72,1251627019400.0,6518890700.0,0.85
2019-10-31,801210,休闲服务,0.6821,32.94,3.57,13.54,0.41,325510901200.0,9863966700.0,0.7
2019-10-31,801770,通信,1.6384,37.07,2.53,18.39,3.41,794535906000.0,7866692100.0,0.48
2019-10-31,801150,医药生物,1.2449,36.6,3.39,21.88,9.07,3327518773400.0,11091729200.0,0.7
2019-11-01,801740,国防军工,0.6253,55.66,2.31,16.71,1.17,716089494500.0,10849840800.0,0.33
